year,month,day,precip,tmax,tmin,wind
2011,11,14,0,1.33,-12.43,-5.55
2011,11,15,0,3.26,-7.78,-2.26
2011,11,16,34.047,1.92,-6.45,-2.265
2011,11,17,18.585,2.63,-1.74,0.445
2011,11,18,0,20.78,14.1,17.44
2011,11,19,0,10.75,1.51,6.13
2011,11,20,22.158,14.38,-1.15,6.615
2011,11,21,0,13.16,9.49,11.325
2011,11,22,0.468,10.16,0.32,5.24
2011,11,23,35.703,11.3,7.76,9.53
2011,11,24,0,17.53,5.73,11.63
2011,11,25,0,16.01,1.91,8.96
2011,11,26,0,8.57,4.12,6.345
2011,11,27,0,8.84,-3.24,2.8
2011,11,28,0.225,9.42,0.36,4.89
2011,11,29,0.027,9,-4.47,2.265
2011,11,30,0,2.81,-7.47,-2.33
2011,12,1,0.387,7.24,-6.33,0.455
2011,12,2,0,1.58,-3.18,-0.8
2011,12,3,3.222,11.59,-4.47,3.56
2011,12,4,0,8.15,0.56,4.355
2011,12,5,0,5.35,-2.11,1.62
2011,12,6,0,4.48,-7.06,-1.29
2011,12,7,0.072,0.39,-8.97,-4.29
2011,12,8,0,6.91,-6.68,0.115
2011,12,9,0,4.43,-6.32,-0.945
2011,12,10,0,6.17,-8.9,-1.365
2011,12,11,0.072,4.93,-1.73,1.6
2011,12,12,5.337,7.34,2.78,5.06
2011,12,13,0.198,9.22,-2.63,3.295
2011,12,14,0,3.16,-6.22,-1.53
2011,12,15,0,6.84,-2.16,2.34
2011,12,16,0,6.43,-5.12,0.655
2011,12,17,0.315,2.29,-9.1,-3.405
2011,12,18,48.375,1.22,-1.77,-0.275
2011,12,19,8.28,5.65,-0.5,2.575
2011,12,20,0.9,4.2,-0.69,1.755
2011,12,21,0.27,6.06,-1.27,2.395
2011,12,22,0,6.91,2.45,4.68
2011,12,23,0.315,9.06,2.33,5.695
2011,12,24,0.315,10.42,0.62,5.52
2011,12,25,0,4.3,-7.64,-1.67
2011,12,26,0,2.64,-6.23,-1.795
2011,12,27,0,2.21,-3,-0.395
2011,12,28,0,-0.23,-15.87,-8.05
2011,12,29,0,-0.42,-13.63,-7.025
2011,12,30,3.33,3.53,-9.95,-3.21
2011,12,31,0.99,-1.96,-11.69,-6.825
2012,1,1,3.33,3.53,-9.95,-3.21
2012,1,2,0.882,0.9,-2.07,-0.585
2012,1,3,7.173,3.45,0.23,1.84
2012,1,4,0,5.91,-0.19,2.86
2012,1,5,0,6.46,-5.13,0.665
2012,1,6,0,4.93,-2.69,1.12
2012,1,7,0,1.33,-8.08,-3.375
2012,1,8,0.882,-4.35,-11.86,-8.105
2012,1,9,0,-6.66,-20.13,-13.395
2012,1,10,0,-7.2,-16.96,-12.08
2012,1,11,0,-4.51,-15.76,-10.135
2012,1,12,1.53,-3.8,-13.24,-8.52
2012,1,13,0.153,-4.07,-17.11,-10.59
2012,1,14,0.495,2.89,-11.51,-4.31
2012,1,15,0,-0.04,-5.77,-2.905
2012,1,16,11.34,-0.33,-18.56,-9.445
2012,1,17,7.263,8.97,-13.48,-2.255
2012,1,18,0.693,0.78,-11.37,-5.295
2012,1,19,0,0.98,-16.66,-7.84
2012,1,20,0,-8.84,-27.06,-17.95
2012,1,21,0,-8.45,-25.49,-16.97
2012,1,22,0,-10.77,-29.21,-19.99
2012,1,23,0,-11.07,-28.53,-19.8
2012,1,24,0.153,-5.17,-21.63,-13.4
2012,1,25,0,-8.44,-18.18,-13.31
2012,1,26,0,-6.81,-23.06,-14.935
2012,1,27,0,-1.18,-20.49,-10.835
2012,1,28,0,0.55,-10.23,-4.84
2012,1,29,0,1.68,-9.25,-3.785
2012,1,30,1.503,6.54,-4.19,1.175
2012,1,31,2.295,3.23,-0.26,1.485
2012,2,1,0,7.67,-1.61,3.03
2012,2,2,0,-0.22,-16.56,-8.39
2012,2,3,19.197,-0.75,-8.86,-4.805
2012,2,4,10.782,3.38,-13.83,-5.225
2012,2,5,0,-6.63,-16.09,-11.36
2012,2,6,0,1.83,-12.92,-5.545
2012,2,7,0,4.01,-12.47,-4.23
2012,2,8,8.28,5.53,-5.95,-0.21
2012,2,9,14.31,5.07,-5.8,-0.365
2012,2,10,0.792,0.12,-7.05,-3.465
2012,2,11,0,1.11,-4.94,-1.915
2012,2,12,0,1.88,-12.71,-5.415
2012,2,13,0,0.76,-9.27,-4.255
2012,2,14,0.045,7.04,-4.66,1.19
2012,2,15,0,5.88,-5.02,0.43
2012,2,16,0,5.27,-10.38,-2.555
2012,2,17,0.423,4.37,-10.9,-3.265
2012,2,18,0.765,9.37,0.47,4.92
2012,2,19,0,10.31,-0.6,4.855
2012,2,20,0,8.21,-7.56,0.325
2012,2,21,0,0.77,-9.25,-4.24
2012,2,22,13.662,-2.3,-18.4,-10.35
2012,2,23,1.62,-3.91,-11.29,-7.6
2012,2,24,0,1.62,-13.06,-5.72
2012,2,25,0,5.31,-13.06,-3.875
2012,2,26,0,4.66,-12.17,-3.755
2012,2,27,2.178,3.36,-10.09,-3.365
2012,2,28,1.422,4.85,-5.57,-0.36
2012,3,1,13.41,7.84,-3.3,2.27
2012,3,2,0,3.4,-3.24,0.0799999999999998
2012,3,3,0.198,7.79,-2.33,2.73
2012,3,4,0.693,12.41,-0.98,5.715
2012,3,5,7.758,5.28,-4.52,0.38
2012,3,6,0.045,2.54,-2.02,0.26
2012,3,7,0,3.03,-3.09,-0.03
2012,3,8,37.503,7.01,-1.34,2.835
2012,3,9,0,-0.26,-5.79,-3.025
2012,3,10,0,5.99,-4.85,0.57
2012,3,11,0,-1.29,-9.89,-5.59
2012,3,12,2.115,1.84,-11.51,-4.835
2012,3,13,0,5.71,-4.21,0.75
2012,3,14,0.153,3.65,-7.34,-1.845
2012,3,15,47.7,-0.03,-8.38,-4.205
2012,3,16,0.09,-2.39,-10.28,-6.335
2012,3,17,0.423,6.15,-8.65,-1.25
2012,3,18,0.288,4.04,-6,-0.98
2012,3,19,0,3.19,-11.59,-4.2
2012,3,20,0,3.4,-8.8,-2.7
2012,3,21,0,6.05,-6.71,-0.33
2012,3,22,0.738,7.54,-6.89,0.325
2012,3,23,0.108,-0.19,-9.6,-4.895
2012,3,24,0.36,4.62,-11.49,-3.435
2012,3,25,0.108,-0.19,-9.6,-4.895
2012,3,26,0.288,9.36,-4.32,2.52
2012,3,27,3.195,10.86,3.68,7.27
2012,3,28,5.427,8.16,-2.76,2.7
2012,3,29,14.4,16.04,0.92,8.48
2012,3,30,0,7.33,-4.68,1.325
2012,3,31,0.027,9.09,-7.09,1
2012,4,1,5.238,15.01,-0.37,7.32
2012,4,2,3.555,16.07,3.36,9.715
2012,4,3,14.4,16.04,0.92,8.48
2012,4,4,0,12.42,-3.43,4.495
2012,4,5,3.06,9.77,3.61,6.69
2012,4,6,17.415,8.46,1.98,5.22
2012,4,7,0,2.96,-0.11,1.425
2012,4,8,0,6.8,-3.61,1.595
2012,4,9,8.325,5.56,-5.85,-0.145
2012,4,10,37.728,14.63,1.7,8.165
2012,4,11,0,14.29,2.74,8.515
2012,4,12,0,17.64,3.3,10.47
2012,4,13,0,21.93,3.8,12.865
2012,4,14,0,7.79,-2.8,2.495
2012,4,15,0.513,7.98,-2.16,2.91
2012,4,16,0.36,10.69,1.85,6.27
2012,4,17,0,13.56,-3.22,5.17
2012,4,18,0,19,-1.21,8.895
2012,4,19,0,24.99,3.55,14.27
2012,4,20,20.79,25.91,9.76,17.835
2012,4,21,0,14.29,2.74,8.515
2012,4,22,0,8.71,-0.53,4.09
2012,4,23,0,17.38,4.33,10.855
2012,4,24,0.072,16.23,1.68,8.955
2012,4,25,0,12.24,0.58,6.41
2012,4,26,0,17.99,0.62,9.305
2012,4,27,0,23.51,3.42,13.465
2012,4,28,0,23.63,5.79,14.71
2012,4,29,0,26.58,8.09,17.335
2012,4,30,0,25.4,6.54,15.97
2012,5,1,0,20.1,8.74,14.42
2012,5,2,0,26.58,8.09,17.335
2012,5,3,0,25.4,6.54,15.97
2012,5,4,4.437,27.34,10.67,19.005
2012,5,5,0,16.1,4.56,10.33
2012,5,6,0,24.79,4.19,14.49
2012,5,7,4.437,27.34,10.67,19.005
2012,5,8,1.665,13.15,4.3,8.725
2012,5,9,0,15.67,-0.0800000000000001,7.795
2012,5,10,0,21.86,3.14,12.5
2012,5,11,0.738,25.99,5.9,15.945
2012,5,12,4.275,29.93,10.35,20.14
2012,5,13,0,24.76,13,18.88
2012,5,14,0.765,25.73,9.41,17.57
2012,5,15,1.557,26.77,9.54,18.155
2012,5,16,0,16.84,6.71,11.775
2012,5,17,0.225,20.15,5.89,13.02
2012,5,18,7.785,18.89,9.67,14.28
2012,5,19,0,22.53,8.4,15.465
2012,5,20,0,27.08,9.4,18.24
2012,5,21,0,26.73,5.78,16.255
2012,5,22,0,18.73,2.67,10.7
2012,5,23,0.99,24.95,9.11,17.03
2012,5,24,1.998,23.12,9.44,16.28
2012,5,25,16.443,21.14,8.33,14.735
2012,5,26,3.447,13.81,8.46,11.135
2012,5,27,16.02,28.46,10.33,19.395
2012,5,28,2.88,19.62,11.51,15.565
2012,5,29,0,20.9,8.37,14.635
2012,5,30,0,17.33,3.71,10.52
2012,5,31,0.027,19.36,5.52,12.44
2012,6,1,3.735,23.05,7.73,15.39
2012,6,2,1.35,20.88,12.61,16.745
2012,6,3,0,23.6,5.25,14.425
2012,6,4,0,23.3,6.74,15.02
2012,6,5,0,23.3,6.74,15.02
2012,6,6,0,24.53,9.05,16.79
2012,6,7,0,28.02,10.15,19.085
2012,6,8,0,28.64,8.66,18.65
2012,6,9,0,23.19,4.68,13.935
2012,6,10,0,24.24,8.69,16.465
2012,6,11,0,28.02,10.15,19.085
2012,6,12,0,28.64,8.66,18.65
2012,6,13,0.315,24.09,8.25,16.17
2012,6,14,4.023,23.9,11.28,17.59
2012,6,15,0.225,27.38,12.94,20.16
2012,6,16,0.675,32.38,16.26,24.32
2012,6,17,0.198,28.65,20.23,24.44
2012,6,18,1.422,27.89,20.99,24.44
2012,6,19,0.198,28.65,20.23,24.44
2012,6,20,0,26.09,12.79,19.44
2012,6,21,0,29.74,12.8,21.27
2012,6,22,0,30.32,13.7,22.01
2012,6,23,0,29.84,14.73,22.285
2012,6,24,15.48,31.16,14.03,22.595
2012,6,25,7.542,30.06,16.08,23.07
2012,6,26,0,26.31,10.81,18.56
2012,6,27,0,27.68,8.74,18.21
2012,6,28,3.42,29.08,13.29,21.185
2012,6,29,0,24.99,8.48,16.735
2012,6,30,0,23.7,7.12,15.41
2012,7,1,5.742,24.24,8.06,16.15
2012,7,2,0,24.43,11.78,18.105
2012,7,3,0,25.07,12.03,18.55
2012,7,4,5.562,27.17,11.44,19.305
2012,7,5,6.237,27.14,18.21,22.675
2012,7,6,21.528,25.57,10.33,17.95
2012,7,7,4.275,24.69,13.84,19.265
2012,7,8,3.015,30.15,17.57,23.86
2012,7,9,1.125,29.2,17.46,23.33
2012,7,10,4.563,26.55,18.53,22.54
2012,7,11,0,34.52,21.19,27.855
2012,7,12,0,34.05,19.46,26.755
2012,7,13,0,34.41,15.47,24.94
2012,7,14,0.153,31.05,15.16,23.105
2012,7,15,0.342,30.8,15.58,23.19
2012,7,16,1.125,29.85,9.58,19.715
2012,7,17,5.463,27.19,14.43,20.81
2012,7,18,0,29.12,15.4,22.26
2012,7,19,0.675,30.68,15.75,23.215
2012,7,20,19.485,25.24,8.54,16.89
2012,7,21,7.56,29.54,16.92,23.23
2012,7,22,12.645,22.06,16.63,19.345
2012,7,23,11.745,24.25,16.4,20.325
2012,7,24,11.745,24.25,16.4,20.325
2012,7,25,0.288,29.69,15.58,22.635
2012,7,26,0.288,30.08,17.6,23.84
2012,7,27,0.288,30.08,17.6,23.84
2012,7,28,1.26,32.98,18.25,25.615
2012,7,29,1.143,33,19.08,26.04
2012,7,30,0,32.89,20.01,26.45
2012,7,31,0.198,29.03,20.06,24.545
2012,8,1,0,29.88,18.17,24.025
2012,8,2,0,30.57,17.11,23.84
2012,8,3,2.142,33.07,17.52,25.295
2012,8,4,3.33,28.65,20.23,24.44
2012,8,5,3.33,28.65,20.23,24.44
2012,8,6,0,32.99,17.53,25.26
2012,8,7,4.977,31.88,16.46,24.17
2012,8,8,4.14,25.84,15.91,20.875
2012,8,9,0,17.16,8.93,13.045
2012,8,10,0,25.88,8.43,17.155
2012,8,11,0,28.52,14.09,21.305
2012,8,12,0,31.1,14.22,22.66
2012,8,13,0,31.35,14.66,23.005
2012,8,14,0,27.52,14.68,21.1
2012,8,15,0.045,30.74,15.06,22.9
2012,8,16,0,33.01,15.91,24.46
2012,8,17,0,33.48,16.81,25.145
2012,8,18,23.4,30.94,13.87,22.405
2012,8,19,7.407,31.17,18.73,24.95
2012,8,20,6.273,26.08,17.36,21.72
2012,8,21,0.027,25.64,14.79,20.215
2012,8,22,0,23.74,6.91,15.325
2012,8,23,0,25.01,9.4,17.205
2012,8,24,6.165,30.3,10.91,20.605
2012,8,25,0,26.62,20.12,23.37
2012,8,26,8.658,28.88,20.18,24.53
2012,8,27,51.12,25.27,14.21,19.74
2012,8,28,38.952,19.8,13.07,16.435
2012,8,29,8.937,25.8,13.01,19.405
2012,8,30,0,27.95,9.98,18.965
2012,8,31,0,20.37,2.99,11.68
2012,9,1,0.135,24.47,6.3,15.385
2012,9,2,0,24.85,6.2,15.525
2012,9,3,1.89,26.32,11.34,18.83
2012,9,4,0,22.43,5.63,14.03
2012,9,5,0,21.65,4.62,13.135
2012,9,6,0,24.04,7.84,15.94
2012,9,7,0,26.09,6.42,16.255
2012,9,8,0,23.29,6.1,14.695
2012,9,9,11.313,24.73,11.67,18.2
2012,9,10,2.745,22.42,8.2,15.31
2012,9,11,0,20.32,7,13.66
2012,9,12,0,25.71,9.03,17.37
2012,9,13,0,28.8,11.52,20.16
2012,9,14,0,30.02,12.77,21.395
2012,9,15,0,25.32,12.94,19.13
2012,9,16,0.792,26.31,13.68,19.995
2012,9,17,0,19.95,7.04,13.495
2012,9,18,0,20.5,3.99,12.245
2012,9,19,0,20.86,2.17,11.515
2012,9,20,0,20.86,2.17,11.515
2012,9,21,0,21.34,4.05,12.695
2012,9,22,0,18.65,1.01,9.83
2012,9,23,0,17.06,3.44,10.25
2012,9,24,0,22.3,3.81,13.055
2012,9,25,15.858,20.65,2.69,11.67
2012,9,26,0,19.95,9.22,14.585
2012,9,27,0,18.09,3.18,10.635
2012,9,28,0,16.14,2.69,9.415
2012,9,29,0,13.1,-1.19,5.955
2012,9,30,0,19.91,3.5,11.705
2012,10,1,0,18.54,8.37,13.455
2012,10,2,0.135,21.78,3.91,12.845
2012,10,3,0,20.16,6.52,13.34
2012,10,4,0.072,21.49,13.46,17.475
2012,10,5,0,28.74,11.76,20.25
2012,10,6,0.693,18.07,8.13,13.1
2012,10,7,0.612,15.36,1.61,8.485
2012,10,8,1.107,19.83,5.78,12.805
2012,10,9,0,14.84,0.54,7.69
2012,10,10,4.365,16.31,2.2,9.255
2012,10,11,0.612,19.71,3.54,11.625
2012,10,12,0.387,16.24,3.7,9.97
2012,10,13,34.452,16.73,7.93,12.33
2012,10,14,0,8.38,1.23,4.805
2012,10,15,0,14.36,-3.15,5.605
2012,10,16,0,17.21,-1.05,8.08
2012,10,17,0,17.01,2.3,9.655
2012,10,18,0,20.65,5.47,13.06
2012,10,19,0,15.92,-0.91,7.505
2012,10,20,0,10.9,-0.68,5.11
2012,10,21,0.072,9.1,-5.33,1.885
2012,10,22,2.43,12.75,-5.63,3.56
2012,10,23,0,20.22,4.61,12.415
2012,10,24,0,16.66,-2.63,7.015
2012,10,25,0,9.78,-5.3,2.24
2012,10,26,0,11.57,-5.22,3.175
2012,10,27,2.43,12.75,-5.63,3.56
2012,10,28,0.882,10.94,-4.26,3.34
2012,10,29,2.79,14.97,0.74,7.855
2012,10,30,0.675,22.17,8.01,15.09
2012,10,31,0,24.95,9.67,17.31
2012,11,1,0,26.28,11.74,19.01
2012,11,2,0.513,14.21,-0.88,6.665
2012,11,3,0.423,11.51,0.84,6.175
2012,11,4,0,11.45,2.28,6.865
2012,11,5,0.108,12.64,-2.1,5.27
2012,11,6,0,8.42,-2.53,2.945
2012,11,7,0,15.32,-1.85,6.735
2012,11,8,0,16.93,1.71,9.32
2012,11,9,4.815,12.1,-3.32,4.39
2012,11,10,3.798,13.16,1.54,7.35
2012,11,11,17.028,4.39,0.54,2.465
2012,11,12,2.16,1.99,-1.32,0.335
2012,11,13,4.545,7.07,-0.41,3.33
2012,11,14,7.812,5.8,-3.39,1.205
2012,11,15,3.573,13.66,-2.87,5.395
2012,11,16,0,0.97,-1.92,-0.475
2012,11,17,7.2,6.94,-6.41,0.265
2012,11,18,1.908,5.3,-2.37,1.465
2012,11,19,0,10.2,-5.07,2.565
2012,11,20,0,12.25,-2.48,4.885
2012,11,21,0.657,13.04,-0.77,6.135
2012,11,22,0.36,12.76,2,7.38
2012,11,23,0,7.7,2.55,5.125
2012,11,24,0,9.25,-10.14,-0.445
2012,11,25,0,0.01,-11.63,-5.81
2012,11,26,0,3.35,-8.98,-2.815
2012,11,27,5.625,0.91,-9.74,-4.415
2012,11,28,0,4.6,-4.67,-0.0349999999999999
2012,11,29,4.95,3.81,-3.49,0.16
2012,11,30,19.215,5.55,-4.96,0.295
2012,12,1,6.84,5.64,-1.47,2.085
2012,12,2,1.98,7.35,-7.99,-0.32
2012,12,3,0.072,4.11,-3.02,0.545
2012,12,4,4.455,9.24,-5.96,1.64
2012,12,5,0.315,7.15,-2.36,2.395
2012,12,6,0,9.49,-3.86,2.815
2012,12,7,0.54,7.83,-0.0800000000000001,3.875
2012,12,8,0,9.49,-3.86,2.815
2012,12,9,0.54,7.83,-0.0800000000000001,3.875
2012,12,10,1.647,3.49,-1.01,1.24
2012,12,11,1.647,3.49,-1.01,1.24
2012,12,12,0,5.61,-7.31,-0.85
2012,12,13,0,0.42,-6.15,-2.865
2012,12,14,0,-4.88,-18.05,-11.465
2012,12,15,0,3.25,-9.66,-3.205
2012,12,16,16.182,2.9,-8.28,-2.69
2012,12,17,0.36,13.64,-2.53,5.555
2012,12,18,0.405,8.48,2.05,5.265
2012,12,19,21.672,12.59,0.16,6.375
2012,12,20,0,10.35,1.23,5.79
2012,12,21,0,3.14,-5.99,-1.425
2012,12,22,0,-3.73,-16.1,-9.915
2012,12,23,0,-14.12,-22.33,-18.225
2012,12,24,8.757,-11.64,-21.23,-16.435
2012,12,25,0,11.25,-2.58,4.335
2012,12,26,0.792,11.3,-5.1,3.1
2012,12,27,0.072,7.97,0.4,4.185
2012,12,28,0,7.34,-4.8,1.27
2012,12,29,7.038,7.38,-6.3,0.54
2012,12,30,0,5.91,-0.19,2.86
2012,12,31,18.828,5.3,-2.84,1.23
2013,1,1,1.422,-0.48,-9.58,-5.03
2013,1,2,15.795,-6.82,-21.46,-14.14
2013,1,3,16.965,2.27,-13.47,-5.6
2013,1,4,6.66,2.27,-9.67,-3.7
2013,1,5,0,0.66,-6.74,-3.04
2013,1,6,16.857,4.73,-6.11,-0.69
2013,1,7,16.245,12.18,3.45,7.815
2013,1,8,0,11.83,-6.1,2.865
2013,1,9,0,-0.2,-8.69,-4.445
2013,1,10,0,1.21,-8.25,-3.52
2013,1,11,0,-4.65,-12.32,-8.485
2013,1,12,0.153,-0.68,-10.9,-5.79
2013,1,13,6.525,1.58,-9.81,-4.115
2013,1,14,3.915,-7.45,-14.8,-11.125
2013,1,15,0,-3.55,-12.97,-8.26
2013,1,16,0.045,5.6,-7.92,-1.16
2013,1,17,0,2.82,-15.43,-6.305
2013,1,18,0,-10.48,-20.25,-15.365
2013,1,19,2.358,-2.42,-17.1,-9.76
2013,1,20,0.9,-2.93,-8.91,-5.92
2013,1,21,7.2,3.69,0.6,2.145
2013,1,22,0,4.21,-9.93,-2.86
2013,1,23,0,2.82,-14.72,-5.95
2013,1,24,4.14,-2.27,-13.69,-7.98
2013,1,25,0.09,-0.75,-18.61,-9.68
2013,1,26,26.622,-2.08,-10.5,-6.29
2013,1,27,6.795,2.47,0.7,1.585
2013,1,28,0,0.62,-7.33,-3.355
2013,1,29,2.403,4.2,-7.78,-1.79
2013,1,30,18.855,2.7,-2.33,0.185
2013,1,31,0,3.64,-1.15,1.245
2013,2,1,0,1.53,-3.61,-1.04
2013,2,2,0,-0.63,-5.61,-3.12
2013,2,3,0,-2.17,-10.01,-6.09
2013,2,4,0,-7.4,-11.12,-9.26
2013,2,5,0,-4.49,-10.74,-7.615
2013,2,6,1.557,-7.53,-15.74,-11.635
2013,2,7,0,-3.39,-14.33,-8.86
2013,2,8,0.288,0.67,-11.53,-5.43
2013,2,9,2.277,5.41,-4.23,0.59
2013,2,10,0,8.89,-4.65,2.12
2013,2,11,0.423,11.9,-2.36,4.77
2013,2,12,7.64999999999999,10.37,-1.14,4.615
2013,2,13,0.288,2.74,-0.64,1.05
2013,2,14,1.908,9.6,-4.52,2.54
2013,2,15,38.502,5.37,1.9,3.635
2013,2,16,6.03,7.93,3.15,5.54
2013,2,17,0,3.74,-12.63,-4.445
2013,2,18,0,4.69,-5.24,-0.275
2013,2,19,0,4.14,-0.8,1.67
2013,2,20,0.558,4.67,1.38,3.025
2013,2,21,9.72,5.5,-1.71,1.895
2013,2,22,0,2.92,-1.67,0.625
2013,2,23,7.155,9.65,-3.35,3.15
2013,2,24,3.528,13.86,-0.18,6.84
2013,2,25,15.597,10.54,0.24,5.39
2013,2,26,2.547,13.98,-5.16,4.41
2013,2,27,0,13.55,-1.93,5.81
2013,2,28,0.108,10.95,-2.08,4.435
2013,3,1,0.342,12.15,0.33,6.24
2013,3,2,0,5.36,0.23,2.795
2013,3,3,0,10.19,-6.74,1.725
2013,3,4,0.225,11.26,-1.46,4.9
2013,3,5,0.153,7.75,-0.61,3.57
2013,3,6,0.27,2.87,-4.62,-0.875
2013,3,7,0,1.62,-7.02,-2.7
2013,3,8,0,6.36,-4.65,0.855
2013,3,9,0,10.76,-0.0700000000000001,5.345
2013,3,10,0,9.01,-0.35,4.33
2013,3,11,0.153,7.75,-0.61,3.57
2013,3,12,0.27,2.87,-4.62,-0.875
2013,3,13,18.378,5.37,2.32,3.845
2013,3,14,0.108,6.14,0.07,3.105
2013,3,15,0,1.58,-6.65,-2.535
2013,3,16,0,0.72,-10.02,-4.65
2013,3,17,0,6.37,-6.17,0.1
2013,3,18,13.482,9.25,-5.33,1.96
2013,3,19,1.458,8.73,-4.64,2.045
2013,3,20,2.43,7.18,-4.42,1.38
2013,3,21,4.077,7.08,-7.74,-0.33
2013,3,22,11.925,6.22,-0.32,2.95
2013,3,23,1.458,8.73,-4.64,2.045
2013,3,24,2.43,7.18,-4.42,1.38
2013,3,25,0,7.21,-0.19,3.51
2013,3,26,0,5.39,-3.18,1.105
2013,3,27,0,7.7,-6,0.85
2013,3,28,0,8.2,-5.61,1.295
2013,3,29,0,7.49,-5.57,0.96
2013,3,30,0,7.49,-5.57,0.96
2013,3,31,0,12.44,-3.82,4.31
2013,4,1,0,13.97,-3.1,5.435
2013,4,2,0,13.56,-2.63,5.465
2013,4,3,0,13.56,-2.63,5.465
2013,4,4,11.385,11.8,-1.44,5.18
2013,4,5,2.07,5.55,1.55,3.55
2013,4,6,6.525,8.49,-3.03,2.73
2013,4,7,1.26,9.62,0.78,5.2
2013,4,8,0.972,8.93,-1.76,3.585
2013,4,9,0.045,5.33,-0.3,2.515
2013,4,10,6.192,6.4,-2.64,1.88
2013,4,11,0.99,12.97,1.47,7.22
2013,4,12,9.09,11.78,2.16,6.97
2013,4,13,0.072,14.16,4.8,9.48
2013,4,14,0.198,19.52,6.36,12.94
2013,4,15,0.135,16.58,6.31,11.445
2013,4,16,0,18.98,6.12,12.55
2013,4,17,0,20.06,0.52,10.29
2013,4,18,0.045,21.9,-0.74,10.58
2013,4,19,0.045,21.9,-0.74,10.58
2013,4,20,0.045,21.9,-0.74,10.58
2013,4,21,0.045,21.9,-0.74,10.58
2013,4,22,0.045,21.9,-0.74,10.58
2013,4,23,0.045,21.9,-0.74,10.58
2013,4,24,7.542,20.73,7.95,14.34
2013,4,25,1.935,15.42,2.46,8.94
2013,4,26,2.79,16.18,1.44,8.81
2013,4,27,2.07,16.09,3.03,9.56
2013,4,28,1.62,20.45,8.24,14.345
2013,4,29,0,19.35,0.79,10.07
2013,4,30,4.905,18.39,3.77,11.08
2013,5,1,0,21.17,6.62,13.895
2013,5,2,4.095,22.84,7.63,15.235
2013,5,3,12.168,19.54,8.66,14.1
2013,5,4,3.24,14.28,9.93,12.105
2013,5,5,12.645,13.01,7.66,10.335
2013,5,6,6.012,11.49,5.52,8.505
2013,5,7,0.945,13.77,4.92,9.345
2013,5,8,0,15.39,3.07,9.23
2013,5,9,0,20.59,0.39,10.49
2013,5,10,0,23.75,3.51,13.63
2013,5,11,0,19.38,1.84,10.61
2013,5,12,0,20.98,4.69,12.835
2013,5,13,0,23.95,2.81,13.38
2013,5,14,7.065,22.3,10.84,16.57
2013,5,15,0.342,22.1,11.67,16.885
2013,5,16,2.772,17.74,8.8,13.27
2013,5,17,2.097,19.57,12.44,16.005
2013,5,18,2.772,17.74,8.8,13.27
2013,5,19,0.108,19.39,14.09,16.74
2013,5,20,0,25.06,9.05,17.055
2013,5,21,0,25.06,9.05,17.055
2013,5,22,0,25.06,9.05,17.055
2013,5,23,0,25.06,9.05,17.055
2013,5,24,13.707,24.78,10.97,17.875
2013,5,25,5.112,22.75,11.62,17.185
2013,5,26,13.068,27.61,10.47,19.04
2013,5,27,0.09,22.32,11.67,16.995
2013,5,28,0,28.95,10.89,19.92
2013,5,29,0,31.12,15.6,23.36
2013,5,30,0,30.22,9.72,19.97
2013,5,31,0,31.37,15.28,23.325
2013,6,1,0,30.27,17.01,23.64
2013,6,2,0,29.49,19.16,24.325
2013,6,3,0,28.3,10.28,19.29
2013,6,4,25.803,25.19,9.39,17.29
2013,6,5,5.238,22.69,14.86,18.775
2013,6,6,0.837,21.24,11.88,16.56
2013,6,7,4.473,22.75,12.06,17.405
2013,6,8,0.837,21.24,11.88,16.56
2013,6,9,0.612,27.33,14.1,20.715
2013,6,10,6.273,29.37,10.75,20.06
2013,6,11,0,24.59,11.14,17.865
2013,6,12,0,23.93,9.02,16.475
2013,6,13,0,27.2,10.61,18.905
2013,6,14,0,20.28,4.22,12.25
2013,6,15,0,21.35,9.34,15.345
2013,6,16,6.705,24.8,8.15,16.475
2013,6,17,9.468,27.9,13.69,20.795
2013,6,18,9.468,27.9,13.69,20.795
2013,6,19,12.78,16.46,8.64,12.55
2013,6,20,4.752,25.32,12.02,18.67
2013,6,21,0,23.35,7.67,15.51
2013,6,22,0.09,26.52,7.77,17.145
2013,6,23,0,27.89,10,18.945
2013,6,24,0.81,29.73,13.78,21.755
2013,6,25,1.305,29.64,19.2,24.42
2013,6,26,1.71,26.84,16.43,21.635
2013,6,27,7.83,22.7,10.97,16.835
2013,6,28,0.108,24.08,15.12,19.6
2013,6,29,0.18,27.8,12.75,20.275
2013,6,30,0,24.71,9.67,17.19
2013,7,1,0.585,28.25,13.57,20.91
2013,7,2,3.24,27.93,17.09,22.51
2013,7,3,0,26.07,14.85,20.46
2013,7,4,0,26.12,9.24,17.68
2013,7,5,0,21.77,8.7,15.235
2013,7,6,0,26.14,10.21,18.175
2013,7,7,0,28.83,12.81,20.82
2013,7,8,0.9,31.16,14.77,22.965
2013,7,9,0,33.9,20.57,27.235
2013,7,10,1.008,30.23,16.8,23.515
2013,7,11,0.99,30.48,16.98,23.73
2013,7,12,0.045,22.94,18.2,20.57
2013,7,13,0,24.55,16.53,20.54
2013,7,14,0,27.44,16,21.72
2013,7,15,0.945,31.51,14.21,22.86
2013,7,16,3.015,30.47,16.86,23.665
2013,7,17,3.285,24.23,16.53,20.38
