YEAR MONTH DAY PRCP TMAX TMIN TAVG
2000 9 13 0 25.51 11.84 18.68
2000 9 14 0 25.88 5.07 15.47
2000 9 15 0 32.17 14.29 23.23
2000 9 16 0 22.37 5.7 14.04
2000 9 17 0 23.21 5.89 14.55
2000 9 18 0.08 18.44 5.46 11.95
2000 9 19 0 24 11.79 17.89
2000 9 20 0 26.95 12.5 19.73
2000 9 21 0 20.94 1.75 11.35
2000 9 22 0 24.76 7.77 16.27
2000 9 23 0 25.83 10.58 18.2
2000 9 24 0 21.91 8.37 15.14
2000 9 25 1.3 26.88 12.6 19.74
2000 9 26 0.3 21.6 5.5 13.55
2000 9 27 0 21.61 3.62 12.62
2000 9 28 0.52 18.22 4.59 11.4
2000 9 29 2.9 20.05 6.85 13.45
2000 9 30 0.03 22.49 9.46 15.97
2000 10 1 6.72 12.21 4.56 8.39
2000 10 2 18.52 14.47 5.19 9.83
2000 10 3 9.2 13.33 6.58 9.96
2000 10 4 0 20.8 9.09 14.95
2000 10 5 0 23.91 2.77 13.34
2000 10 6 0 14.88 -0.9 6.99
2000 10 7 0 23.21 9.35 16.28
2000 10 8 1.05 28.51 11.41 19.96
2000 10 9 0 16.7 0.29 8.49
2000 10 10 1.5 24.04 4.36 14.2
2000 10 11 0.2 21.47 12.09 16.78
2000 10 12 0.15 22.74 13.51 18.12
2000 10 13 0.28 19.68 11.5 15.59
2000 10 14 0.35 15.75 6.72 11.23
2000 10 15 0.12 12.7 2.59 7.64
2000 10 16 13.82 22.9 9.96 16.43
2000 10 17 0.43 19.53 10.04 14.79
2000 10 18 0 16.7 0.98 8.84
2000 10 19 0 25.62 5.2 15.41
2000 10 20 4.47 27.12 7.63 17.38
2000 10 21 0 12.16 1.86 7.01
2000 10 22 17.65 14.73 0.14 7.44
2000 10 23 0 12.96 0.59 6.78
2000 10 24 0 23.4 7.06 15.23
2000 10 25 0 17.92 6.9 12.41
2000 10 26 0.82 22.12 5.73 13.93
2000 10 27 0 12.34 2.2 7.27
2000 10 28 0 14.29 2.29 8.29
2000 10 29 0 26.65 4.25 15.45
2000 10 30 0 16.77 -2.19 7.29
2000 10 31 2.72 16.33 2.17 9.25
2000 11 1 5.07 12 4.07 8.04
2000 11 2 1.5 8.78 -2.89 2.95
2000 11 3 0.05 8.83 3.12 5.97
2000 11 4 3.4 16.44 -0.94 7.75
2000 11 5 1.7 12.97 3.73 8.35
2000 11 6 0.08 7.35 0.23 3.79
2000 11 7 4.05 18.46 9.17 13.82
2000 11 8 36.4 14.41 6.54 10.47
2000 11 9 0 9.54 -1.01 4.26
2000 11 10 0 11.65 -0.17 5.74
2000 11 11 0.88 6.09 -2.42 1.84
2000 11 12 0 3.77 -5.63 -0.93
2000 11 13 0.12 3.95 -6.49 -1.27
2000 11 14 0.05 10.52 0.56 5.54
2000 11 15 0 6.35 0.46 3.4
2000 11 16 0.47 6.97 -1.8 2.58
2000 11 17 2.38 4.42 -2.17 1.12
2000 11 18 1.35 11.23 1.61 6.42
2000 11 19 2.38 11.35 7.51 9.43
2000 11 20 0.68 3.78 -7.47 -1.85
2000 11 21 0.95 6.71 0.9 3.81
2000 11 22 0.2 18.58 2.1 10.34
2000 11 23 0 3.14 0.09 1.62
2000 11 24 0 17.57 -1.51 8.03
2000 11 25 7.35 6.31 -2.39 1.96
2000 11 26 1.15 5.98 -0.64 2.67
2000 11 27 7.88 5.42 -5.91 -0.25
2000 11 28 9.75 7.15 0.31 3.73
2000 11 29 45.33 15.72 -0.46 7.63
2000 11 30 1.85 16.52 3.14 9.83
2000 12 1 12.48 2.32 -1.99 0.16
2000 12 2 2.1 4.18 -0.7 1.74
2000 12 3 0 17.96 2.77 10.37
2000 12 4 2.17 2.67 -8.98 -3.16
2000 12 5 1.25 6.19 -3.97 1.11
2000 12 6 0.08 11.59 3.24 7.42
2000 12 7 37.2 16.68 7.06 11.87
2000 12 8 0 11.2 3.1 7.15
2000 12 9 0 3.38 -9.3 -2.96
2000 12 10 0 9.16 -0.25 4.46
2000 12 11 0 0.58 -8.6 -4.01
2000 12 12 0 6.97 -4.98 0.99
2000 12 13 5.25 9.03 -5.39 1.82
2000 12 14 5.32 9.12 -0.01 4.55
2000 12 15 0 6.88 0.15 3.52
2000 12 16 0 4.04 -5.66 -0.81
2000 12 17 0 -0.93 -15.93 -8.43
2000 12 18 0 5.07 -7.64 -1.29
2000 12 19 3.03 -4.22 -16.64 -10.43
2000 12 20 2.7 -2.74 -10.73 -6.74
2000 12 21 11.7 2.39 -6.09 -1.85
