YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2017 4 95.84 13.45 1.24 7.35 75.68 12.21
2017 5 105.39 21.54 7.69 14.62 130.84 13.85
2017 6 98.09 25.07 12.08 18.57 152.2 12.99
2017 7 63.28 27.87 15.02 21.45 170.52 12.84
2017 8 162.36 27.6 14.17 20.89 159.29 13.43
2017 9 132.56 23.57 10.43 17 115.21 13.14
2017 10 207.79 16.42 5.49 10.95 68.37 10.92
2017 11 151.67 10.18 -0.71 4.74 36.17 10.88
2017 12 102.28 3.55 -6.33 -1.39 19.27 9.88
2018 1 79.18 2 -8.61 -3.31 16.93 10.62
2018 2 6.79 2.49 -10.24 -3.87 20.97 12.73
2018 3 81.91 6.41 -4.59 0.91 40.41 11
2018 4 88.57 15.47 0.92 8.19 85.37 14.55
2018 5 60.45 21.54 5.68 13.61 135.69 15.87
2018 6 148.93 25.98 11.12 18.55 162.73 14.86
2018 7 90.31 29.01 16.99 23 171.48 12.02
2018 8 58.38 28.18 13.95 21.06 164.7 14.23
2018 9 147.24 23.91 9.63 16.77 119.35 14.28
2018 10 86.29 19.8 6.61 13.21 81.02 13.19
2018 11 109.64 11.91 0.14 6.02 39.75 11.77
2018 12 78.47 4.01 -5.97 -0.98 19.84 9.97
2019 1 99.81 0.04 -10.81 -5.38 14.66 10.85
2019 2 84.4 2.98 -7.61 -2.31 22.03 10.59
2019 3 63.55 8.06 -2.98 2.55 44.53 11.04
2019 4 64.48 14.51 1.26 7.88 81.17 13.25
2019 5 169.23 19.56 7.62 13.59 118.21 11.94
2019 6 48.8 24.82 11.55 18.18 152.42 13.27
2019 7 39.36 28.45 13.42 20.93 181.86 15.03
2019 8 91.61 27.2 12.87 20.04 160.27 14.33
2019 9 36.02 24.27 8.85 16.56 122.34 15.42
2019 10 75.6 17.33 3.69 10.51 74.43 13.64
2019 11 112.07 10.58 -1.61 4.48 37.41 12.19
2019 12 103.6 3.42 -6.33 -1.45 18.94 9.74
2020 1 91.61 2.17 -8.37 -3.1 17.11 10.55
2020 2 85.75 4.03 -9.16 -2.56 23.36 13.19
2020 3 96.38 6.9 -4.35 1.27 41.66 11.25
2020 4 166.48 11.84 1.48 6.66 67.8 10.36
2020 5 46.94 20.3 6.64 13.47 125.33 13.66
2020 6 81.01 23.75 12.07 17.91 141.71 11.68
2020 7 36.74 28.92 14.84 21.88 180.48 14.07
2020 8 64.83 28.02 14.07 21.04 163.01 13.95
2020 9 55.98 23.42 9.7 16.56 116.25 13.72
2020 10 134.39 16.92 4.66 10.79 72.03 12.26
2020 11 33.95 9.99 -0.53 4.73 35.54 10.52
2020 12 74.9 2.82 -6.19 -1.69 18.06 9.01
2021 1 131.74 -0.05 -10.42 -5.24 14.5 10.37
2021 2 53.5 3.32 -7.95 -2.31 21.94 11.27
2021 3 138.69 8.62 -4.15 2.23 46.62 12.77
2021 4 62.06 14.09 1.06 7.58 78.89 13.04
2021 5 164.24 20.38 7.84 14.11 122.58 12.55
2021 6 68.22 26.21 11.92 19.06 161.79 14.29
2021 7 61.63 29.27 15.37 22.32 181.32 13.89
2021 8 135.02 28.07 14.52 21.3 161.71 13.55
2021 9 132.32 24.38 11.73 18.05 116.53 12.66
2021 10 77.23 18.29 4.62 11.46 77.8 13.67
2021 11 124.99 10.45 -1.66 4.4 37.58 12.11
2021 12 76.24 4.43 -6.54 -1.05 20.72 10.97
2022 1 76.62 0.82 -10.82 -5 15.65 11.64
2022 2 69.15 1.55 -9.77 -4.11 19.43 11.31
2022 3 33.98 7.28 -4.31 1.49 42.75 11.59
2022 4 88.58 13.86 0.74 7.3 78.3 13.12
2022 5 66.49 21.75 7.88 14.81 131.72 13.87
2022 6 131.47 25.7 12.73 19.21 154.79 12.97
2022 7 71.84 28.5 15.42 21.96 174.39 13.09
2022 8 185.64 26.69 13.89 20.29 153.08 12.8
2022 9 166.41 23.76 11.24 17.5 114.13 12.53
2022 10 65.32 19.24 4.92 12.08 81.33 14.32
2022 11 188.56 10.89 -1.16 4.87 38.29 12.06
2022 12 90.77 2.1 -8.11 -3.01 17.65 10.21
2023 1 115.78 0.28 -9.38 -4.55 14.76 9.66
2023 2 64.81 2.28 -9.13 -3.42 21.22 11.4
2023 3 216.91 6.82 -1.8 2.51 39.29 8.63
2023 4 105.54 15.17 1.78 8.48 83.5 13.39
2023 5 76.83 22.95 7.23 15.09 142.11 15.72
2023 6 58.87 25.48 11.49 18.48 157.81 13.98
2023 7 57.78 29.13 15.27 22.2 180.35 13.86
2023 8 62.85 28.49 15.42 21.95 160.88 13.08
2023 9 55.2 23.95 9.98 16.96 117.8 13.96
2023 10 190.98 18.03 3.77 10.9 77.14 14.26
2023 11 78.04 11.11 -0.61 5.25 37.94 11.72
2023 12 71.78 3.91 -6.07 -1.08 19.6 9.98
2024 1 92.95 2.31 -9.44 -3.57 17.48 11.74
2024 2 136.4 2.94 -8 -2.53 21.32 10.95
2024 3 83.72 7.04 -4.14 1.45 41.9 11.18
2024 4 134.93 16.17 2.89 9.53 85.76 13.28
2024 5 38.31 20.26 5.22 12.74 128.47 15.05
2024 6 69.26 26.31 12.67 19.49 159.94 13.65
2024 7 127.63 27.46 14.82 21.14 167.9 12.65
2024 8 31.06 27.49 13.49 20.49 160.98 14
2024 9 7.25 23.84 9.09 16.47 120.24 14.75
2024 10 250.9 17.67 3.93 10.8 76.25 13.73
2024 11 11.49 9.4 -1.87 3.77 35.22 11.27
2024 12 97.31 2.83 -7.57 -2.37 18.59 10.41
2025 1 58.59 0.38 -9.68 -4.65 14.95 10.07
2025 2 80.18 3.5 -8.21 -2.36 22.3 11.71
2025 3 147.94 6.65 -3.89 1.38 40.57 10.55
2025 4 87.27 11.77 -0.17 5.8 70.23 11.94
2025 5 110 21.54 6.87 14.2 132.95 14.67
2025 6 113.98 26.75 12.89 19.82 162.66 13.86
2025 7 79.94 27.59 15.32 21.46 166.77 12.27
2025 8 117.44 26.9 13.59 20.24 155.93 13.31
2025 9 66.61 24.29 10.72 17.51 118.82 13.57
2025 10 13.24 17.83 3.37 10.6 77.67 14.46
2025 11 146.85 10.68 -0.3 5.19 37.04 10.97
2025 12 170.03 3.59 -5.16 -0.78 18.81 8.76
2026 1 63.19 -0.53 -12.15 -6.34 14.01 11.63
2026 2 151.7 2.39 -9.14 -3.37 20.67 11.53
2026 3 88.17 7.37 -4.91 1.23 43.42 12.28
2026 4 75.22 15.17 2.55 8.86 81.54 12.62
2026 5 104.32 22.25 7.28 14.77 136.62 14.96
2026 6 90.96 25.71 12.73 19.22 154.84 12.98
2026 7 69.12 28.68 15.44 22.06 175.86 13.24
2026 8 44.96 27.95 14.52 21.23 160.74 13.43
2026 9 118.83 25.32 9.57 17.44 127.75 15.75
2026 10 38.14 19.86 4.87 12.37 84.02 14.99
2026 11 99.86 10.59 -1.21 4.69 37.57 11.8
2026 12 236.55 4.63 -4.45 0.09 20.15 9.08
2027 1 39.53 -0.6 -11.11 -5.86 13.87 10.51
2027 2 94.7 4.67 -9 -2.17 25.26 13.67
2027 3 118.78 6.17 -5.02 0.58 40.48 11.18
2027 4 143.49 12.38 0.45 6.42 72.63 11.93
2027 5 150.09 21.26 7.72 14.49 129.48 13.54
2027 6 29.76 26.28 13.82 20.05 155.4 12.46
2027 7 108.31 29.19 16.43 22.81 175.74 12.76
2027 8 155.08 26.91 13.74 20.32 154.81 13.17
2027 9 68.1 23.12 9.7 16.41 113.64 13.42
2027 10 96.51 18.17 4.64 11.4 76.45 13.53
2027 11 11.02 11.99 -0.7 5.64 40.15 12.69
2027 12 170.26 2.57 -5.68 -1.55 17.32 8.25
2028 1 38.46 0.2 -10.83 -5.32 14.86 11.03
2028 2 79.48 3.5 -8.15 -2.33 22.3 11.66
2028 3 177.46 5.57 -4.7 0.44 38.07 10.28
2028 4 149.91 14.37 0.59 7.48 80.81 13.78
2028 5 77.43 22.9 7.51 15.21 140.38 15.38
2028 6 140.96 25.17 11.6 18.39 154.77 13.57
2028 7 50.43 27.97 13.75 20.86 176.78 14.22
2028 8 157.93 27.54 13.95 20.75 159.65 13.59
2028 9 134.56 23.25 9.61 16.43 115.48 13.64
2028 10 20.22 17.55 3.38 10.46 76.53 14.17
2028 11 89.8 9.72 -0.73 4.49 35.05 10.45
2028 12 76.39 1.76 -7.73 -2.99 17.04 9.49
2029 1 133.18 1.18 -8.66 -3.74 15.8 9.83
2029 2 76.83 2.39 -8.29 -2.95 20.48 10.68
2029 3 38.74 7.75 -5.01 1.37 44.58 12.76
2029 4 74.08 14.25 1.74 7.99 78.56 12.51
2029 5 83.29 20.8 7.34 14.07 126.79 13.46
2029 6 75.67 26.07 12.24 19.15 159.54 13.82
2029 7 58.13 29.5 15.96 22.73 180.84 13.54
2029 8 83.55 26.78 14.25 20.52 152.38 12.53
2029 9 221.89 22.43 10.16 16.3 109.13 12.28
2029 10 171.27 17.48 4.55 11.02 74.55 12.93
2029 11 33.08 10.66 -1.5 4.58 37.97 12.17
2029 12 105.57 3.78 -6.23 -1.22 19.59 10.01
2030 1 186.88 2.34 -7.6 -2.63 17.14 9.94
2030 2 108.37 2.3 -8.88 -3.29 20.47 11.18
2030 3 28.88 8.39 -4.35 2.02 46.06 12.74
2030 4 79.61 14.77 1.32 8.04 81.6 13.45
2030 5 84 21.31 6.41 13.86 132.52 14.9
2030 6 114.08 24.67 11.92 18.29 149.66 12.75
2030 7 35.25 28.69 14.7 21.7 179.16 14
2030 8 143.07 28.23 14.52 21.38 162.97 13.71
2030 9 133.4 22.87 9.27 16.07 114.11 13.6
2030 10 48.73 18.32 4.15 11.23 78.61 14.17
2030 11 96.32 11.05 0.1 5.57 37.61 10.94
2030 12 33.32 0.62 -10.63 -5.01 16.03 11.25
2031 1 39.68 -0.35 -12.13 -6.24 14.22 11.78
2031 2 45.4 1.69 -7.67 -2.99 19.81 9.37
2031 3 110.9 6.35 -5.27 0.54 41.17 11.62
2031 4 62.14 13.46 0.21 6.84 77.87 13.25
2031 5 277.66 18.72 7.79 13.25 111.85 10.92
2031 6 96 24.7 12.33 18.51 148.55 12.37
2031 7 81.47 29.43 16.32 22.88 178.39 13.11
2031 8 85.55 27.95 14.14 21.04 161.52 13.81
2031 9 125.15 24.56 10.78 17.67 119.41 13.78
2031 10 145.92 18.37 6.04 12.2 74.98 12.33
2031 11 71.52 11.02 -0.83 5.09 37.88 11.85
2031 12 86.04 5.18 -5.74 -0.28 21.48 10.91
2032 1 96.43 1.36 -9.43 -4.04 16.21 10.79
2032 2 95.65 2.39 -8.64 -3.12 20.57 11.04
2032 3 66.53 3.99 -6.29 -1.14 34.77 10.28
2032 4 16.46 15.76 1.49 8.62 85.93 14.26
2032 5 167.35 21.37 8.09 14.73 128.52 13.27
2032 6 39.43 26.64 12.06 19.35 164.72 14.58
2032 7 76.95 28.73 16.39 22.56 171.89 12.34
2032 8 101.81 27.49 13.41 20.45 161.26 14.08
2032 9 25.55 23.11 8.25 15.68 117.94 14.87
2032 10 83.99 16.91 3.19 10.05 74.21 13.72
2032 11 52.36 11.36 -0.78 5.29 39.14 12.14
2032 12 70.77 3.31 -6.62 -1.65 19.01 9.93
2033 1 71.16 1.24 -10.91 -4.83 16.2 12.15
2033 2 83.19 1.29 -9.06 -3.89 18.89 10.35
2033 3 152.53 6.88 -3.71 1.58 41.08 10.59
2033 4 211.51 13.6 2.18 7.89 74.75 11.42
