YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2032 2 84.4 6.14 -7.85 -0.85 26.74 13.98
2032 3 110.08 6.36 -5.36 0.5 40.79 11.71
2032 4 280.46 15.19 2.51 8.85 81.71 12.68
2032 5 61.06 20.89 7.28 14.08 127.58 13.61
2032 6 94.49 26.13 12.26 19.19 159.96 13.87
2032 7 50.02 31.25 18.43 24.84 185.06 12.81
2032 8 151.43 27.44 15.15 21.29 153.97 12.29
2032 9 124.92 25.63 11.95 18.79 123.65 13.68
2032 10 103.42 21.84 6.65 14.24 89.86 15.19
2032 11 212.48 12.05 1.02 6.54 39.31 11.03
2032 12 36.12 5.11 -4.65 0.23 21.04 9.76
2033 1 28.51 2.87 -9.57 -3.35 18.26 12.44
2033 2 55.84 1.64 -11.24 -4.8 19.69 12.88
2033 3 145.35 11.52 0.81 6.16 51.06 10.71
2033 4 71.76 12.71 1.2 6.95 72.31 11.51
2033 5 120.55 22.55 8.04 15.3 136.73 14.51
2033 6 107.49 28.61 15.42 22.01 167.88 13.19
2033 7 96.84 28.49 15.42 21.95 174.26 13.07
2033 8 91.33 29.73 16.39 23.06 167.65 13.34
2033 9 63.93 26.3 12.42 19.36 126.47 13.88
2033 10 139.22 20.3 4.85 12.58 85.87 15.44
2033 11 52.34 12.73 1.22 6.98 40.88 11.51
2033 12 77.68 4.15 -6.48 -1.17 20.26 10.63
2034 1 107.84 1.66 -8.82 -3.58 16.5 10.48
2034 2 58.32 4.25 -7.71 -1.73 23.45 11.96
2034 3 113.06 6.59 -3.83 1.38 40.3 10.41
2034 4 94.89 16.84 2.97 9.91 88.85 13.87
2034 5 111.99 21.22 8.02 14.62 127.77 13.21
2034 6 102.22 26.93 13.32 20.13 162.47 13.61
2034 7 70.57 30.92 18.03 24.47 184.01 12.89
2034 8 88.35 28.13 15.38 21.76 158.7 12.75
2034 9 64.95 25.9 11.61 18.76 126.27 14.3
2034 10 102.01 20.14 6.02 13.08 83.49 14.12
2034 11 61.26 12.54 0.66 6.6 40.92 11.88
2034 12 109.56 7.38 -3 2.19 24.06 10.38
2035 1 105.28 4.11 -6.77 -1.33 19.48 10.88
2035 2 29.59 2 -10.43 -4.21 20.93 12.42
2035 3 94.2 8.83 -1.84 3.5 45.83 10.67
2035 4 43.58 14.93 0.33 7.63 84.38 14.6
2035 5 158.62 21.67 8.85 15.26 128.98 12.82
2035 6 32.38 28.09 12.6 20.35 174.63 15.49
2035 7 101.88 28.43 15.45 21.94 173.43 12.98
2035 8 74.54 29.67 17.03 23.35 163.71 12.64
2035 9 271.74 25.61 12.89 19.25 119.8 12.72
2035 10 72.07 19.59 6.71 13.15 79.04 12.87
2035 11 65.21 13.88 1.19 7.53 43.39 12.69
